"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
625,673,"TOF Response/Twitch","","carevue","chartevents","","","",NA
626,674,"Temp. Site","","carevue","chartevents","","","",NA
627,676,"Temperature C","","carevue","chartevents","","","",NA
628,677,"Temperature C (calc)","","carevue","chartevents","","","",NA
630,679,"Temperature F (calc)","","carevue","chartevents","","","",NA
631,680,"Therapeutic Bed","","carevue","chartevents","","","",NA
632,681,"Tidal Volume","","carevue","chartevents","","","",NA
633,682,"Tidal Volume (Obser)","","carevue","chartevents","","","",NA
634,683,"Tidal Volume (Set)","","carevue","chartevents","","","",NA
635,684,"Tidal Volume (Spont)","","carevue","chartevents","","","",NA
637,687,"Trach Care","","carevue","chartevents","","","",NA
638,688,"Trach [Cuff]","","carevue","chartevents","","","",NA
641,691,"Tracheostomy Cuff","","carevue","chartevents","","","",NA
642,692,"Tracheostomy Type","","carevue","chartevents","","","",NA
643,693,"Tract/Imm Location#1","","carevue","chartevents","","","",NA
645,695,"Tract/Imm Location#3","","carevue","chartevents","","","",NA
646,696,"Tract/Imm Location#4","","carevue","chartevents","","","",NA
647,697,"Traction/Immobile #1","","carevue","chartevents","","","",NA
648,698,"Traction/Immobile #2","","carevue","chartevents","","","",NA
651,701,"Transcut Pacer Rate","","carevue","chartevents","","","",NA
654,704,"Turn","","carevue","chartevents","","","",NA
655,705,"Untoward Effect","","carevue","chartevents","","","",NA
656,706,"Urine [Color]","","carevue","chartevents","","","",NA
657,707,"Urine Source","","carevue","chartevents","","","",NA
658,708,"VAD Beat Rate [Right]","","carevue","chartevents","","","",NA
659,709,"VCO2 (180-200)","","carevue","chartevents","","","",NA
660,710,"VEN Lumen Volume","","carevue","chartevents","","","",NA
663,713,"VO2I","","carevue","chartevents","","","",NA
665,716,"Venous Pressure","","carevue","chartevents","","","",NA
667,718,"Ventricular Pacemaker Threshold [Unit]","","carevue","chartevents","","","",NA
668,719,"Ventricular Pacemaker [mA]","","carevue","chartevents","","","",NA
670,721,"Ventilator No.","","carevue","chartevents","","","",NA
671,722,"Ventilator Type","","carevue","chartevents","","","",NA
673,724,"Vision - EPAP","","carevue","chartevents","","","",NA
674,725,"Vision - IPAP","","carevue","chartevents","","","",NA
675,726,"Vision - Mode","","carevue","chartevents","","","",NA
676,727,"Vision FiO2","","carevue","chartevents","","","",NA
677,728,"Vision Mask","","carevue","chartevents","","","",NA
678,729,"Vision Rate","","carevue","chartevents","","","",NA
679,730,"Vital Cap (>1.0)L","","carevue","chartevents","","","",NA
680,731,"Warming [Device]","","carevue","chartevents","","","",NA
681,732,"Waveform-Vent","","carevue","chartevents","","","",NA
685,741,"avDO2","","carevue","chartevents","","","",NA
687,762,"Admit Wt","","carevue","chartevents","","","",NA
688,763,"Daily Weight","","carevue","chartevents","","","",NA
690,769,"ALT","","carevue","chartevents","Enzymes","","",NA
691,770,"AST","","carevue","chartevents","Enzymes","","",NA
692,772,"Albumin (>3.2)","","carevue","chartevents","Chemistry","","",NA
695,775,"Amylase","","carevue","chartevents","Enzymes","","",NA
697,777,"Arterial CO2(Calc)","","carevue","chartevents","ABG","","",NA
700,780,"Arterial pH","","carevue","chartevents","ABG","","",NA
702,782,"Bleeding Time","","carevue","chartevents","Coags","","",NA
703,783,"Blood Products","","carevue","chartevents","Hematology","","",NA
707,787,"Carbon Dioxide","","carevue","chartevents","Chemistry","","",NA
708,788,"Chloride (100-112)","","carevue","chartevents","Chemistry","","",NA
709,789,"Cholesterol (<200)","","carevue","chartevents","Chemistry","","",NA
710,791,"Creatinine (0-1.3)","","carevue","chartevents","Chemistry","","",NA
713,794,"Differential-Atyps","","carevue","chartevents","Hematology","","",NA
717,798,"Differential-Lymphs","","carevue","chartevents","Hematology","","",NA
718,799,"Differential-Monos","","carevue","chartevents","Hematology","","",NA
719,800,"Differential-Polys","","carevue","chartevents","Hematology","","",NA
720,801,"Digoxin","","carevue","chartevents","Drug Level","","",NA
721,802,"Dilantin","","carevue","chartevents","Drug Level","","",NA
722,803,"Direct Bili (0-0.3)","","carevue","chartevents","Chemistry","","",NA
723,804,"Ethanol","","carevue","chartevents","Drug Level","","",NA
724,805,"FK506","","carevue","chartevents","Drug Level","","",NA
725,806,"Fibrinogen (150-400)","","carevue","chartevents","Coags","","",NA
727,808,"Gentamycin/Peak","","carevue","chartevents","Drug Level","","",NA
728,809,"Gentamycin/Random","","carevue","chartevents","Drug Level","","",NA
729,810,"Gentamycin/Trough","","carevue","chartevents","Drug Level","","",NA
730,811,"Glucose (70-105)","","carevue","chartevents","Chemistry","","",NA
731,812,"HCO3","","carevue","chartevents","ABG","","",NA
735,816,"Ionized Calcium","","carevue","chartevents","Chemistry","","",NA
736,817,"LDH","","carevue","chartevents","Enzymes","","",NA
737,818,"Lactic Acid(0.5-2.0)","","carevue","chartevents","Chemistry","","",NA
738,819,"Lidocaine","","carevue","chartevents","Drug Level","","",NA
739,820,"Lipase","","carevue","chartevents","Enzymes","","",NA
742,823,"Mixed Venous O2% Sat","","carevue","chartevents","Blood Gases","","",NA
743,824,"PT(11-13.5)","","carevue","chartevents","Coags","","",NA
746,827,"Phosphorous(2.7-4.5)","","carevue","chartevents","Chemistry","","",NA
747,828,"Platelets","","carevue","chartevents","Hematology","","",NA
750,3056,"APNEA INTERVAL TIME","","carevue","chartevents","","","",NA
751,3058,"shaved","","carevue","chartevents","","","",NA
752,3059,"REE","","carevue","chartevents","","","",NA
753,3060,"RQ","","carevue","chartevents","","","",NA
754,3061,"VCO2","","carevue","chartevents","","","",NA
755,3063,"High MV Limits","","carevue","chartevents","","","",NA
756,3064,"DISCONNECT ALARM","","carevue","chartevents","","","",NA
757,3066,"albumin","","carevue","chartevents","","","",NA
758,3067,"FEM MAP","","carevue","chartevents","","","",NA
763,3072,"IRON  45-160","","carevue","chartevents","","","",NA
764,3074,"TRF   200-400","","carevue","chartevents","","","",NA
765,3075,"calTIBC  264-432","","carevue","chartevents","","","",NA
766,3077,"Migh Min Volume","","carevue","chartevents","","","",NA
768,3079,"high volume","","carevue","chartevents","","","",NA
769,3081,"SPONT TV'S","","carevue","chartevents","","","",NA
770,3082,"HIGH TIDAL VOL","","carevue","chartevents","","","",NA
771,3083,"spont Tidal volumes","","carevue","chartevents","","","",NA
772,3084,"photosensitive prec","","carevue","chartevents","","","",NA
773,3086,"spont Vt's","","carevue","chartevents","","","",NA
774,3087,"DEXTRAN 40  10%","","carevue","chartevents","","","",NA
776,3089,"ELEVATE R ARM","","carevue","chartevents","","","",NA
781,3097,"lf flap pulse","","carevue","chartevents","","","",NA
782,3098,"hi mv","","carevue","chartevents","","","",NA
783,3099,"T3 CC/HR","","carevue","chartevents","","","",NA
784,3100,"LOW MV","","carevue","chartevents","","","",NA
785,3101,"High Minute volume","","carevue","chartevents","","","",NA
786,3102,"NICARDIPINE MCQ/KG/'","","carevue","chartevents","","","",NA
787,3105,"HIGH MIN.VOL.","","carevue","chartevents","","","",NA
788,3106,"alcohol gtt","","carevue","chartevents","","","",NA
789,3107,"INS time","","carevue","chartevents","","","",NA
790,3108,"PA PRESSURE","","carevue","chartevents","","","",NA
792,3110,"bicarb drip 200/200","","carevue","chartevents","","","",NA
793,3111,"cpap level","","carevue","chartevents","","","",NA
794,3112,"epinephrine mcg/min","","carevue","chartevents","","","",NA
795,3113,"high min.vol","","carevue","chartevents","","","",NA
796,3114,"PCV Driving Pressure","","carevue","chartevents","","","",NA
797,3115,"PCV Total Pressure","","carevue","chartevents","","","",NA
798,3118,"THORACIC EXTENSION","","carevue","chartevents","","","",NA
800,3120,"L AVF-BRUIT/THRILL","","carevue","chartevents","","","",NA
803,3124,"LEFT AXILLA PULSE","","carevue","chartevents","","","",NA
804,3125,"NICARDIPINE 5-15MG/H","","carevue","chartevents","","","",NA
805,3126,"SLOPE","","carevue","chartevents","","","",NA
806,3127,"Sitter at bedside.","","carevue","chartevents","","","",NA
807,3128,"BRACHIAL S/D","","carevue","chartevents","","","",NA
808,3131,"Shampoo","","carevue","chartevents","","","",NA
809,3132,"20# to skeletal tx","","carevue","chartevents","","","",NA
810,3134,"solumed mg/kg/hr","","carevue","chartevents","","","",NA
811,3135,"ATG","","carevue","chartevents","","","",NA
813,3137,"Visual Field CheckL)","","carevue","chartevents","","","",NA
814,3138,"Visual field checkR)","","carevue","chartevents","","","",NA
816,3140,"Urine Cl-","","carevue","chartevents","","","",NA
818,3143,"low insp pressure","","carevue","chartevents","","","",NA
819,3145,"L breast doppler","","carevue","chartevents","","","",NA
820,3147,"TPA #2 mg/hr","","carevue","chartevents","","","",NA
821,3148,"TPA#1 mg/hr","","carevue","chartevents","","","",NA
822,3158,"CK/VAGINAL BLEEDING","","carevue","chartevents","","","",NA
823,3160,"HIGH MV LIMIT","","carevue","chartevents","","","",NA
824,3161,"Hi Minute Volume","","carevue","chartevents","","","",NA
825,3167,"Drive Pres","","carevue","chartevents","","","",NA
827,3169,"multipodous boots","","carevue","chartevents","","","",NA
828,3172,"right groin sheath","","carevue","chartevents","","","",NA
829,3174,"Labetalol mcg/kg/min","","carevue","chartevents","","","",NA
830,3175,"BEAR HUGGER","","carevue","chartevents","","","",NA
831,3176,"Nicardip.mcg/kg/min","","carevue","chartevents","","","",NA
832,3177,"left fem. aline","","carevue","chartevents","","","",NA
833,3178,"right femoral aline","","carevue","chartevents","","","",NA
834,3179,"1:1 Sitter","","carevue","chartevents","","","",NA
835,3180,"APRV P-HI","","carevue","chartevents","","","",NA
836,3181,"APRV P-LOW","","carevue","chartevents","","","",NA
837,3182,"APRV T-HI","","carevue","chartevents","","","",NA
838,3183,"APRV T-LOW","","carevue","chartevents","","","",NA
840,3186,"nicardipine","","carevue","chartevents","","","",NA
843,3190,"high  minute vol","","carevue","chartevents","","","",NA
844,3191,"DEFLATE RECTAL TUBE","","carevue","chartevents","","","",NA
845,3192,"BUMEX MG/HR","","carevue","chartevents","","","",NA
846,3194,"lab svo2","","carevue","chartevents","","","",NA
847,3195,"P insp","","carevue","chartevents","","","",NA
848,3196,"high min. vol,","","carevue","chartevents","","","",NA
850,3199,"valpro acid","","carevue","chartevents","","","",NA
851,3200,"High Minute Volume m","","carevue","chartevents","","","",NA
853,3202,"pin care","","carevue","chartevents","","","",NA
854,3204,"Pinsp.","","carevue","chartevents","","","",NA
855,3206,"40GmCaGluc/1000ccNS","","carevue","chartevents","","","",NA
856,3207,"High MMV","","carevue","chartevents","","","",NA
857,3208,"ATC % (size 7)","","carevue","chartevents","","","",NA
859,3210,"pressure high","","carevue","chartevents","","","",NA
862,3213,"RT FEM ART LINE","","carevue","chartevents","","","",NA
863,3214,"Ca++ Gluconate","","carevue","chartevents","","","",NA
864,3215,"Xgris","","carevue","chartevents","","","",NA
865,3216,"NS FLUSH FOLEY","","carevue","chartevents","","","",NA
867,3218,"TCPCV Driving Press.","","carevue","chartevents","","","",NA
868,3219,"calcium gluconate","","carevue","chartevents","","","",NA
869,3220,"tbili","","carevue","chartevents","","","",NA
870,3222,"logroll","","carevue","chartevents","","","",NA
873,3228,"trch size","","carevue","chartevents","","","",NA
875,3235,"DRIVING PRESS","","carevue","chartevents","","","",NA
876,3236,"HI MINUTE VOLUME","","carevue","chartevents","","","",NA
877,3238,"CSF PRESSURE","","carevue","chartevents","","","",NA
878,3239,"NICARDIPINE MCG/KG/M","","carevue","chartevents","","","",NA
880,3241,"LFEMABP","","carevue","chartevents","","","",NA
883,3244,"RT FEM A-LINE","","carevue","chartevents","","","",NA
886,3248,"mittens","","carevue","chartevents","","","",NA
887,3249,"BEDBATH","","carevue","chartevents","","","",NA
888,3250,"Nephrostomy tube","","carevue","chartevents","","","",NA
891,3256,"L ulnar ABP","","carevue","chartevents","","","",NA
892,3257,"XIGRIS @ 1.66 MG/HR","","carevue","chartevents","","","",NA
893,3258,"d10w","","carevue","chartevents","","","",NA
894,3259,"mv","","carevue","chartevents","","","",NA
895,3260,"high minnute volume","","carevue","chartevents","","","",NA
897,3263,"BATHED","","carevue","chartevents","","","",NA
898,3264,"MULTI PODUS SPLINTS","","carevue","chartevents","","","",NA
900,3268,"INSP TIME","","carevue","chartevents","","","",NA
901,3269,"XIGRIS MG/HR","","carevue","chartevents","","","",NA
902,3270,"aprotinin ml/hr","","carevue","chartevents","","","",NA
903,3271,"insp time","","carevue","chartevents","","","",NA
904,3274,"domeboro soaks","","carevue","chartevents","","","",NA
905,3277,"NICARDIPINE--MG/HR","","carevue","chartevents","","","",NA
907,3283,"warm pack to lt arm","","carevue","chartevents","","","",NA
908,3285,"ROTATION ON/OFF","","carevue","chartevents","","","",NA
909,3286,"solumedrol","","carevue","chartevents","","","",NA
910,3288,"O2 sat [Pre]","","carevue","chartevents","","","",NA
911,3291,"Abdominal Appearance","","carevue","chartevents","","","",NA
912,3292,"Abdominal Color","","carevue","chartevents","","","",NA
918,3298,"Albuterol MDI","","carevue","chartevents","","","",NA
919,3299,"Albuterol MiniNeb","","carevue","chartevents","","","",NA
920,3302,"Amphotericin","","carevue","chartevents","","","",NA
924,3307,"Appearance","","carevue","chartevents","","","",NA
925,3309,"Atrovent MDI","","carevue","chartevents","","","",NA
927,3311,"BP Alarm [Low]","","carevue","chartevents","","","",NA
928,3312,"BP Cuff [Mean]","","carevue","chartevents","","","",NA
929,3313,"BP Cuff [Systolic]","","carevue","chartevents","","","",NA
930,3314,"BP Left Arm [Mean]","","carevue","chartevents","","","",NA
931,3315,"BP Left Arm [Systolic]","","carevue","chartevents","","","",NA
936,3320,"BP Right Arm [Mean]","","carevue","chartevents","","","",NA
937,3321,"BP Right Arm [Systolic]","","carevue","chartevents","","","",NA
938,3322,"BP Right Leg [Mean]","","carevue","chartevents","","","",NA
939,3323,"BP Right Leg [Systolic]","","carevue","chartevents","","","",NA
941,3325,"BP UAC [Systolic]","","carevue","chartevents","","","",NA
942,3326,"Babygram","","carevue","chartevents","","","",NA
943,3327,"Bag & Mask Present","","carevue","chartevents","","","",NA
944,3328,"Behavioral State","","carevue","chartevents","","","",NA
946,3330,"Bicitra","","carevue","chartevents","","","",NA
947,3331,"Blink Reflex [Left]","","carevue","chartevents","","","",NA
949,3334,"Blood Out","","carevue","chartevents","","","",NA
950,3335,"Boundaries","","carevue","chartevents","","","",NA
951,3336,"Breast Assessment","","carevue","chartevents","","","",NA
952,3337,"Breath Rate","","carevue","chartevents","","","",NA
953,3338,"Breath Sounds [L]","","carevue","chartevents","","","",NA
955,3340,"Bruising [Existence]","","carevue","chartevents","","","",NA
956,3341,"CBC","","carevue","chartevents","","","",NA
957,3343,"CT Scan","","carevue","chartevents","","","",NA
959,3345,"CVP Alarm [Low]","","carevue","chartevents","","","",NA
960,3346,"Caffeine","","carevue","chartevents","","","",NA
961,3347,"Calcium Gluconate","","carevue","chartevents","","","",NA
962,3348,"Capillary Refill","","carevue","chartevents","","","",NA
963,3349,"Captopril","","carevue","chartevents","","","",NA
965,3351,"Car Safety Seat Screen [Remark]","","carevue","chartevents","","","",NA
967,3353,"Cardiac Murmur","","carevue","chartevents","","","",NA
968,3354,"Cardiac Rhythm","","carevue","chartevents","","","",NA
970,3358,"Chest Appearance","","carevue","chartevents","","","",NA
