"row_id","cgid","label","description"
4004,17953,"RN CM",""
4005,17954,"RN",""
4006,17955,"RN",""
4007,17956,"CoWker",""
4014,17963,"RO","Read Only"
4015,17964,"RN",""
4016,17965,"NP",""
4018,17967,"RO","Read Only"
4019,17968,"RO","Read Only"
4020,17969,"MD",""
4021,17970,"MD",""
4023,17972,"PT",""
4024,17973,"std",""
4025,17974,"MD","Resident/Fellow/PA/NP"
4027,17976,"MD",""
4029,17978,"RO","Read Only"
4031,17980,"MD",""
4034,17983,"DI",""
4035,17984,"RO","Read Only"
4037,17986,"RN",""
4038,17987,"RO","Read Only"
4039,17988,"Res","Resident/Fellow/PA/NP"
4040,17989,"RO","Read Only"
4041,17990,"Res","Resident/Fellow/PA/NP"
4043,17992,"CM","Case Manager"
4044,17993,"RN","RN"
4045,17994,"Res","Resident/Fellow/PA/NP"
4046,17995,"Res","Resident/Fellow/PA/NP"
4047,17996,"Res","Resident/Fellow/PA/NP"
4048,17997,"Res","Resident/Fellow/PA/NP"
4049,17998,"Res","Resident/Fellow/PA/NP"
4051,18000,"MD",""
4052,18001,"Res","Resident/Fellow/PA/NP"
4054,18003,"Res","Resident/Fellow/PA/NP"
4055,18004,"RN","RN"
4056,18005,"Res","Resident/Fellow/PA/NP"
4058,18007,"RO","Read Only"
4063,18012,"RN","RN"
4065,18014,"RN",""
4066,18015,"RN","RN"
4067,18016,"RN","RN"
4068,18017,"Res","Resident/Fellow/PA/NP"
4069,18018,"Res","Resident/Fellow/PA/NP"
4070,18019,"Res","Resident/Fellow/PA/NP"
4071,18020,"RD","Dietitian"
4072,18021,"Res","Resident/Fellow/PA/NP"
4073,18022,"PCT","PCT/NA"
4074,18023,"MD","Attending"
4076,18025,"RPH","Pharmacist"
4077,18026,"RD","Dietitian"
4078,18027,"Res","Resident/Fellow/PA/NP"
4079,18028,"RO","Read Only"
4080,18029,"Res","Resident/Fellow/PA/NP"
4081,18030,"Ph.Stu",""
4086,18035,"Res","Resident/Fellow/PA/NP"
4087,18036,"MD","Attending"
4088,18037,"RO","Read Only"
4089,18038,"RN",""
4090,18039,"MD",""
4091,18040,"MD",""
4093,18042,"Res","Resident/Fellow/PA/NP"
4096,18045,"Res","Resident/Fellow/PA/NP"
4097,18046,"RPH","Pharmacist"
4100,18049,"RO","Read Only"
4102,18051,"RO","Read Only"
4103,18052,"MD",""
4104,18053,"MD",""
4106,18055,"RO","Read Only"
4108,18057,"RO","Read Only"
4109,18058,"RO","Read Only"
4112,18061,"Res","Resident/Fellow/PA/NP"
4113,18062,"MD","Resident/Fellow/PA/NP"
4114,18063,"Coopst","PCT/NA"
4117,18066,"MD",""
4119,18068,"RO","Read Only"
4120,18069,"Res","Resident/Fellow/PA/NP"
4121,18070,"CoOpSt",""
4124,18073,"RO","Read Only"
4125,18074,"MDs",""
4126,18075,"MD",""
4127,18076,"RN","RN"
4128,18077,"RO","Read Only"
4132,18081,"RO","Read Only"
4133,18082,"MD","Resident/Fellow/PA/NP"
4134,18083,"PA","Read Only"
4136,18085,"RO","Read Only"
4137,18086,"RO","Read Only"
4139,18088,"Res","Resident/Fellow/PA/NP"
4140,18089,"NNP",""
4141,18090,"PCA",""
4142,18091,"MD","Read Only"
4143,18092,"RO","Read Only"
4144,18093,"RTS",""
4145,18094,"RO","Read Only"
4147,18096,"PC","Read Only"
4148,18097,"RA","Read Only"
4150,18099,"RO","Read Only"
4151,18100,"RO","Read Only"
4153,18102,"RN",""
4154,18103,"RO","Read Only"
4156,18105,"MDs","Resident/Fellow/PA/NP"
4157,18106,"MDs","Resident/Fellow/PA/NP"
4158,18107,"RO","Read Only"
4161,18110,"RPh",""
4162,18111,"RO","Read Only"
4163,18112,"PCA",""
4164,18113,"RO","Read Only"
4165,18114,"RO","Read Only"
4167,18116,"RO","Read Only"
4169,18118,"RO","Read Only"
4171,18120,"MSWint",""
4172,18121,"RN","RN"
4173,18122,"SRT",""
4174,18123,"CoOp","Pharmacist"
4176,18125,"RN","Read Only"
4177,18126,"RN",""
4178,18127,"ISSupp","Administrator"
4180,18129,"Res","Resident/Fellow/PA/NP"
4181,18130,"Res","Resident/Fellow/PA/NP"
4182,18131,"RO","Read Only"
4183,18132,"RO","Read Only"
4184,18133,"RO","Read Only"
4185,18134,"MD",""
4186,18135,"ISOPS","Administrator"
4188,18137,"PCT","PCT/NA"
4189,18138,"Res","Resident/Fellow/PA/NP"
4195,18144,"RN","RN"
4197,18146,"Res","Resident/Fellow/PA/NP"
4200,18149,"Res","Resident/Fellow/PA/NP"
4202,18151,"Res","Resident/Fellow/PA/NP"
4203,18152,"Res","Resident/Fellow/PA/NP"
4205,18154,"Res","Resident/Fellow/PA/NP"
4206,18155,"Res","Resident/Fellow/PA/NP"
4207,18156,"UA","UCO"
4208,18157,"Res","Resident/Fellow/PA/NP"
4209,18158,"Res","Resident/Fellow/PA/NP"
4210,18159,"RD","Dietitian"
4211,18160,"Res","Resident/Fellow/PA/NP"
4212,18161,"Res","Resident/Fellow/PA/NP"
4213,18162,"SRT","Respiratory"
4214,18163,"RN",""
4216,18165,"MD","Attending"
4217,18166,"SW","Social Worker"
4218,18167,"RO","Read Only"
4220,18169,"PCT","PCT/NA"
4221,18170,"RN","RN"
4222,18171,"RO","Read Only"
4223,18172,"RD","Dietitian"
4224,18173,"RO","Read Only"
4225,18174,"CoWkr",""
4229,18178,"Res","Resident/Fellow/PA/NP"
4230,18179,"RO","Read Only"
4231,18180,"MD","Resident/Fellow/PA/NP"
4232,18181,"Res","Resident/Fellow/PA/NP"
4233,18182,"MD",""
4234,18183,"MedStu",""
4235,18184,"RO","Read Only"
4236,18185,"MDs",""
4237,18186,"MD",""
4238,18187,"RRT",""
4239,18188,"CoWker","PCT/NA"
4240,18189,"Res","Resident/Fellow/PA/NP"
4242,18191,"Rehab","Rehabilitation"
4243,18192,"RD",""
4246,18195,"RO","Read Only"
4247,18196,"RPH","Pharmacist"
4248,18197,"RN",""
4249,18198,"R.Ph.",""
4250,18199,"MTASCP",""
4253,18202,"Res","Resident/Fellow/PA/NP"
4254,18203,"Res","Resident/Fellow/PA/NP"
4255,18204,"MD",""
4256,18205,"Res","Resident/Fellow/PA/NP"
4258,18207,"Res","Resident/Fellow/PA/NP"
4260,18209,"Res","Resident/Fellow/PA/NP"
4261,18210,"Res","Resident/Fellow/PA/NP"
4262,18211,"RN","RN"
4263,18212,"Res","Resident/Fellow/PA/NP"
4265,18214,"RD","Dietitian"
4266,18215,"RO","Read Only"
4271,18220,"",""
4273,18222,"RN","RN"
4274,18223,"RN",""
4275,18224,"RO","Read Only"
4276,18225,"CM","Case Manager"
4277,18226,"RO","Read Only"
4278,18227,"RO","Read Only"
4279,18228,"Res","Resident/Fellow/PA/NP"
4280,18229,"Res","Resident/Fellow/PA/NP"
4282,18231,"Res","Resident/Fellow/PA/NP"
4284,18233,"RO","Read Only"
4286,18235,"RO","Read Only"
4287,18236,"RN","Read Only"
4288,18237,"RD",""
4290,18239,"RN",""
4292,18241,"RO","Read Only"
4294,18243,"RO","Read Only"
4295,18244,"MD","Read Only"
4299,18248,"RO","Read Only"
4303,18252,"PT",""
4304,18253,"RN",""
4305,18254,"MD",""
4306,18255,"NNP",""
4307,18256,"CoOpSt",""
4308,18257,"SNP",""
4312,18261,"Reside","Read Only"
4313,18262,"MDs","Resident/Fellow/PA/NP"
3805,18264,"MD","Resident/Fellow/PA/NP"
3809,18268,"MD","Attending"
3811,18270,"RN",""
3812,18271,"RO","Read Only"
3814,18273,"RN",""
3815,18274,"MD",""
3816,18275,"Res","Resident/Fellow/PA/NP"
3817,18276,"MD","Resident/Fellow/PA/NP"
3819,18278,"Res","Resident/Fellow/PA/NP"
3820,18279,"MS",""
3821,18280,"LS",""
3822,18281,"MDs","Resident/Fellow/PA/NP"
3823,18282,"RNStu",""
3824,18283,"RO","Read Only"
3826,18285,"MS",""
3828,18287,"PharmD",""
3831,18290,"CoWker",""
3834,18293,"PT","Rehabilitation"
3835,18294,"RO","Read Only"
3836,18295,"RN",""
3837,18296,"RO","Read Only"
3838,18297,"CoOPSt",""
3839,18298,"RO","Read Only"
3840,18299,"RO","Read Only"
3841,18300,"MD",""
3842,18301,"RN","RN"
3843,18302,"RN",""
3845,18304,"RO","Read Only"
3848,18307,"RN",""
3849,18308,"PA","PCT/NA"
3851,18310,"MDs","Read Only"
3852,18311,"NP",""
3854,18313,"RO","Read Only"
3855,18314,"MD",""
4315,18316,"LICSW",""
4316,18317,"SNNP",""
4317,18318,"RO","Read Only"
4318,18319,"RO","Read Only"
4319,18320,"RN","RN"
4320,18321,"MD",""
4323,18324,"Res","Resident/Fellow/PA/NP"
4324,18325,"RPH","Pharmacist"
4325,18326,"Res","Resident/Fellow/PA/NP"
4327,18328,"RN","RN"
4328,18329,"Rehab","Rehabilitation"
4330,18331,"Res","Resident/Fellow/PA/NP"
4331,18332,"Res","Resident/Fellow/PA/NP"
4332,18333,"Res","Resident/Fellow/PA/NP"
4333,18334,"CoWker",""
4335,18336,"RO","Read Only"
4336,18337,"Res","Resident/Fellow/PA/NP"
4337,18338,"Res","Resident/Fellow/PA/NP"
4338,18339,"RPH","Pharmacist"
4341,18342,"NP","Read Only"
4343,18344,"Res","Resident/Fellow/PA/NP"
4344,18345,"Res","Resident/Fellow/PA/NP"
4346,18347,"PCT","PCT/NA"
4347,18348,"MD",""
4348,18349,"MS",""
4349,18350,"SW","Social Worker"
4352,18353,"PCT","PCT/NA"
4353,18354,"MD",""
4354,18355,"RO","Read Only"
4355,18356,"RN",""
4357,18358,"RO","Read Only"
4359,18360,"MD",""
4361,18362,"PA",""
4362,18363,"RO","Read Only"
4364,18365,"RN",""
4365,18366,"RRT",""
4366,18367,"RN","Resident/Fellow/PA/NP"
4367,18368,"RO","Read Only"
4368,18369,"RN","RN"
4369,18370,"LICSW",""
4370,18371,"LICSW","Social Worker"
4372,18373,"CM","Case Manager"
4374,18375,"RO","Read Only"
4375,18376,"MD","Resident/Fellow/PA/NP"
4377,18378,"RO","Read Only"
4378,18379,"CoWkr",""
4380,18381,"",""
4381,18382,"Res","Resident/Fellow/PA/NP"
4382,18383,"Res","Resident/Fellow/PA/NP"
4383,18384,"Res","Resident/Fellow/PA/NP"
4384,18385,"Res","Resident/Fellow/PA/NP"
4385,18386,"RN","RN"
4386,18387,"Res","Resident/Fellow/PA/NP"
4387,18388,"RTStu",""
4390,18391,"RO","Read Only"
4392,18393,"MedSt",""
4393,18394,"MD",""
4394,18395,"MD",""
4396,18397,"Med. S",""
4400,18401,"RO","Read Only"
4401,18402,"PCA",""
4404,18405,"RT","Respiratory"
4405,18406,"Res","Resident/Fellow/PA/NP"
4406,18407,"MD",""
4407,18408,"PCT",""
4411,18412,"RO","Read Only"
4412,18413,"MD","Read Only"
4413,18414,"Res","Resident/Fellow/PA/NP"
4414,18415,"RN","RN"
4415,18416,"Res","Resident/Fellow/PA/NP"
4416,18417,"RN","RN"
4417,18418,"RN","RN"
4420,18421,"RO","Read Only"
4421,18422,"RN",""
4422,18423,"RN",""
4424,18425,"MDs","Read Only"
4425,18426,"SWInt",""
4427,18428,"RRT","Respiratory"
4428,18429,"RO","Read Only"
4429,18430,"RO","Read Only"
4430,18431,"RO","Read Only"
4432,18433,"RN",""
4434,18435,"UCO",""
4435,18436,"LICSW",""
4436,18437,"RN","RN"
4437,18438,"MD","Resident/Fellow/PA/NP"
4438,18439,"RO","Read Only"
4441,18442,"Res","Resident/Fellow/PA/NP"
4442,18443,"RN","RN"
4443,18444,"CM","Case Manager"
4445,18446,"RT","Respiratory"
4446,18447,"Res","Resident/Fellow/PA/NP"
4449,18450,"RO","Read Only"
4450,18451,"Res","Resident/Fellow/PA/NP"
4451,18452,"Res","Resident/Fellow/PA/NP"
4456,18457,"CoWker",""
4457,18458,"Res","Resident/Fellow/PA/NP"
4458,18459,"MS",""
4460,18461,"RN",""
4462,18463,"Res","Resident/Fellow/PA/NP"
4463,18464,"RN","RN"
4464,18465,"UCO","UCO"
4466,18467,"Res","Resident/Fellow/PA/NP"
4467,18468,"SW","Social Worker"
4468,18469,"RN","RN"
4469,18470,"Res","Resident/Fellow/PA/NP"
4471,18472,"RO","Read Only"
4472,18473,"MD","Read Only"
4473,18474,"SW","Social Worker"
4474,18475,"MD",""
4475,18476,"MD","Attending"
4480,18481,"PC","Pastoral Care"
4481,18482,"RO","Read Only"
4482,18483,"MDs",""
4485,18486,"MS","Dietitian"
4488,18489,"Res","Resident/Fellow/PA/NP"
4489,18490,"Res","Resident/Fellow/PA/NP"
4494,18495,"Res","Resident/Fellow/PA/NP"
4495,18496,"RO","Read Only"
4496,18497,"MD",""
4497,18498,"MD","Resident/Fellow/PA/NP"
4498,18499,"RO","Read Only"
4500,18501,"MD","Attending"
4502,18503,"Res","Resident/Fellow/PA/NP"
4503,18504,"MDs",""
4504,18505,"UA","UCO"
4505,18506,"Rehab","Rehabilitation"
4507,18508,"RN","RN"
4508,18509,"RO","Read Only"
4509,18510,"MD",""
4510,18511,"RO","Read Only"
4511,18512,"MD",""
4514,18515,"MD",""
4517,18518,"MedStu",""
4518,18519,"RO","Read Only"
4520,18521,"PCT","PCT/NA"
4521,18522,"RN","RN"
4522,18523,"RN","RN"
4524,18525,"RO","Read Only"
4525,18526,"Res","Resident/Fellow/PA/NP"
4528,18529,"MD",""
4530,18531,"NP",""
4533,18534,"RO","Read Only"
4534,18535,"MD",""
4536,18537,"MDs","Resident/Fellow/PA/NP"
4537,18538,"RO","Read Only"
4538,18539,"RN","RN"
4539,18540,"ISSupp",""
4541,18542,"Rehab","Rehabilitation"
4542,18543,"BSMT",""
4544,18545,"RN",""
4548,18549,"MDs","Read Only"
4549,18550,"",""
4550,18551,"RO","Read Only"
4552,18553,"Co-Wk",""
4553,18554,"rts",""
4554,18555,"MD","Read Only"
4555,18556,"RO","Read Only"
4556,18557,"RN","RN"
4557,18558,"MD",""
4558,18559,"RN",""
4559,18560,"PS",""
4562,18563,"RO","Read Only"
4564,18565,"RN","RN"
4565,18566,"RN","RN"
4567,18568,"RO","Read Only"
4568,18569,"MD",""
4569,18570,"RO","Read Only"
4570,18571,"RO","Read Only"
4571,18572,"RN","RN"
4572,18573,"RO","Read Only"
4573,18574,"RO","Read Only"
4574,18575,"RN",""
4575,18576,"RN","RN"
4578,18579,"RN","RN"
4579,18580,"Res","Resident/Fellow/PA/NP"
4580,18581,"RN",""
4581,18582,"RO","Read Only"
4582,18583,"RO","Read Only"
4583,18584,"PCT",""
4584,18585,"RN",""
4586,18587,"MD",""
4589,18590,"RO","Read Only"
4590,18591,"RO","Read Only"
4594,18595,"RPh","Pharmacist"
4595,18596,"RO","Read Only"
4596,18597,"MD",""
4597,18598,"RO","Read Only"
4598,18599,"MD",""
4602,18604,"MD",""
4604,18606,"RN","RN"
4606,18608,"RO","Read Only"
4607,18609,"MD",""
4609,18611,"RO","Read Only"
4610,18612,"MD",""
4611,18613,"MD",""
4613,18615,"MS",""
4614,18616,"MD",""
4616,18618,"RO","Read Only"
4617,18619,"MD","Read Only"
4618,18620,"RO","Read Only"
4619,18621,"MD",""
4620,18622,"ISOPS","Administrator"
5045,18981,"MD",""
5046,18982,"MD",""
5047,18983,"RO","Read Only"
5048,18984,"RO","Read Only"
5049,18985,"MDs","Read Only"
5050,18986,"MD","Resident/Fellow/PA/NP"
5051,18987,"MD",""
5052,18988,"MD",""
5053,18989,"MD","Resident/Fellow/PA/NP"
5054,18990,"MD",""
5055,18991,"MD","Attending"
5058,18994,"RTStu",""
5059,18995,"RTStu",""
5060,18996,"MD","Resident/Fellow/PA/NP"
5061,18997,"RN",""
5062,18998,"RO","Read Only"
5063,18999,"RRT","Respiratory"
5064,19000,"MD","Resident/Fellow/PA/NP"
6305,20308,"RO","Read Only"
6306,20309,"RN",""
6307,20310,"MedStu",""
6308,20311,"RN",""
6309,20312,"MD",""
6310,20313,"RO","Read Only"
6312,20315,"RT",""
6313,20316,"RO","Read Only"
6314,20317,"MD",""
6317,20320,"RN","Read Only"
6318,20321,"",""
6321,20324,"MDs","Resident/Fellow/PA/NP"
6323,20326,"CoOpst",""
6325,20328,"RRTs",""
6326,20329,"RD",""
6327,20330,"RD",""
6328,20331,"Res","Resident/Fellow/PA/NP"
6329,20332,"MD",""
6330,20333,"MD",""
6331,20334,"SW","Social Worker"
6332,20335,"RN","RN"
6334,20337,"MD","Read Only"
6335,20338,"MD","Read Only"
6337,20340,"RO","Read Only"
6338,20341,"SW","Social Worker"
6339,20342,"RO","Read Only"
6340,20343,"Res","Resident/Fellow/PA/NP"
6342,20345,"RN","RN"
6344,20347,"MD",""
6345,20348,"CM","Case Manager"
6347,20350,"RD","Dietitian"
6349,20352,"RPH","Pharmacist"
6350,20353,"MD","Attending"
6353,20356,"Res","Resident/Fellow/PA/NP"
6354,20357,"RN","RN"
6355,20358,"MD","Attending"
6356,20359,"Res","Resident/Fellow/PA/NP"
6359,20362,"RO","Read Only"
6361,20364,"Res","Resident/Fellow/PA/NP"
6362,20365,"MD","Attending"
6363,20366,"SW","Social Worker"
6365,20368,"PCT","PCT/NA"
6366,20369,"Res","Resident/Fellow/PA/NP"
6368,20371,"Res","Resident/Fellow/PA/NP"
6369,20372,"Res","Resident/Fellow/PA/NP"
6370,20373,"RO","Read Only"
6372,20375,"CM","Case Manager"
6374,20377,"RO","Read Only"
6375,20378,"UCO","UCO"
6376,20379,"RO","Read Only"
6377,20380,"RO","Read Only"
6378,20381,"MD",""
6379,20382,"RO","Read Only"
6380,20383,"MD",""
6382,20385,"Res","Resident/Fellow/PA/NP"
6384,20387,"MD",""
6386,20389,"RRT","Respiratory"
6387,20390,"MD",""
6389,20392,"RN",""
6390,20393,"MedStu",""
6391,20394,"MD",""
6392,20395,"MD","Attending"
6393,20396,"",""
6395,20398,"RN","RN"
6396,20399,"MD","Resident/Fellow/PA/NP"
6398,20401,"MD","Attending"
6399,20402,"RO","Read Only"
6401,20404,"RO","Read Only"
6402,20405,"Res","Resident/Fellow/PA/NP"
6404,20407,"MD",""
6405,20408,"MD",""
6406,20409,"MD",""
6408,20411,"MS",""
6409,20412,"MS",""
6410,20413,"Res","Resident/Fellow/PA/NP"
6411,20414,"RO","Read Only"
6412,20415,"Res","Resident/Fellow/PA/NP"
6413,20416,"Res","Resident/Fellow/PA/NP"
6414,20417,"PCA",""
6415,20418,"RO","Read Only"
6416,20419,"Res","Resident/Fellow/PA/NP"
6417,20420,"Res","Resident/Fellow/PA/NP"
6419,20422,"MD","Attending"
6421,20424,"Res","Resident/Fellow/PA/NP"
6422,20425,"MD",""
6423,20426,"Res","Resident/Fellow/PA/NP"
6424,20427,"Res","Resident/Fellow/PA/NP"
6425,20428,"MD","Read Only"
6426,20429,"Admin","Read Only"
6427,20430,"RO","Read Only"
6428,20431,"MS",""
6429,20432,"Res","Resident/Fellow/PA/NP"
6430,20433,"MD",""
6431,20434,"RO","Read Only"
6432,20435,"MD",""
6433,20436,"RN",""
6434,20437,"RO","Read Only"
6435,20438,"MD",""
6436,20439,"MD","Attending"
6437,20440,"StNurs",""
6438,20441,"MD",""
6439,20442,"RO","Read Only"
6440,20443,"MD","Resident/Fellow/PA/NP"
6441,20444,"Res","Resident/Fellow/PA/NP"
6442,20445,"MDs",""
6443,20446,"Res","Resident/Fellow/PA/NP"
6444,20447,"MD",""
6446,20449,"Res","Resident/Fellow/PA/NP"
6447,20450,"Res","Resident/Fellow/PA/NP"
6448,20451,"Res","Resident/Fellow/PA/NP"
6449,20452,"Res","Resident/Fellow/PA/NP"
6450,20453,"Res","Resident/Fellow/PA/NP"
6452,20455,"Res","Resident/Fellow/PA/NP"
6453,20456,"Res","Resident/Fellow/PA/NP"
6455,20458,"Res","Resident/Fellow/PA/NP"
6456,20459,"MD","Attending"
6457,20460,"RO","Read Only"
6460,20463,"MedStu",""
6461,20464,"Rehab","Rehabilitation"
6462,20465,"RO","Read Only"
6464,20467,"RN",""
6465,20468,"RN",""
6468,20471,"RO","Read Only"
6469,20472,"RO","Read Only"
6470,20473,"Res","Resident/Fellow/PA/NP"
6471,20474,"RN",""
6472,20475,"Res","Resident/Fellow/PA/NP"
6473,20476,"MD",""
6474,20477,"MDs","Resident/Fellow/PA/NP"
6477,20480,"RRT","Respiratory"
6479,20482,"RN","RN"
6480,20483,"MD",""
6481,20484,"PCA",""
6482,20485,"RN","RN"
6483,20486,"RO","Read Only"
6485,20488,"NP","Resident/Fellow/PA/NP"
6486,20489,"Res","Resident/Fellow/PA/NP"
6487,20490,"RRTs",""
6488,20491,"Res","Resident/Fellow/PA/NP"
6489,20492,"MDs","Resident/Fellow/PA/NP"
6492,20495,"CoWker",""
6493,20496,"STD",""
6497,20500,"MS",""
6498,20501,"RO","Read Only"
6499,20502,"UA",""
6500,20503,"RO","Read Only"
6501,20504,"MDs","Read Only"
6502,20505,"SN","Read Only"
6507,20510,"RN",""
6508,20511,"RN","RN"
6509,20512,"RO","Read Only"
6510,20513,"RN",""
6511,20514,"Res","Resident/Fellow/PA/NP"
6512,20515,"PT",""
6513,20516,"Rph",""
6518,20521,"RO","Read Only"
6519,20522,"RN","Read Only"
6520,20523,"MD","Read Only"
6522,20525,"MDs",""
6523,20526,"Medica",""
6526,20529,"MD",""
6527,20530,"RO","Read Only"
6528,20531,"MD",""
6529,20532,"RRT","Respiratory"
6532,20535,"MD",""
6534,20537,"RO","Read Only"
6537,20540,"MDs",""
6538,20541,"MD",""
6540,20543,"MD","Read Only"
6541,20544,"RO","Read Only"
6542,20545,"MD","Attending"
6543,20546,"MD","Read Only"
6595,20547,"Res","Resident/Fellow/PA/NP"
6597,20549,"Rehab","Rehabilitation"
6598,20550,"RN","RN"
6600,20552,"SPG",""
6602,20554,"Res","Resident/Fellow/PA/NP"
6604,20556,"Res","Resident/Fellow/PA/NP"
6605,20557,"Res","Resident/Fellow/PA/NP"
6606,20558,"RO","Read Only"
6607,20559,"MD",""
6608,20560,"Res","Resident/Fellow/PA/NP"
6610,20562,"CM","Case Manager"
6612,20564,"Res","Resident/Fellow/PA/NP"
6613,20565,"Res","Resident/Fellow/PA/NP"
6615,20567,"MS",""
6616,20568,"RO","Read Only"
6617,20569,"RO","Read Only"
6618,20570,"Res","Resident/Fellow/PA/NP"
6619,20571,"MDs","Read Only"
6620,20572,"RO","Read Only"
6621,20573,"Res","Resident/Fellow/PA/NP"
6622,20574,"Res","Resident/Fellow/PA/NP"
6623,20575,"SW","Social Worker"
6624,20576,"RO","Read Only"
6625,20577,"Res","Resident/Fellow/PA/NP"
6627,20579,"Res","Resident/Fellow/PA/NP"
6628,20580,"Res","Resident/Fellow/PA/NP"
6629,20581,"RN","RN"
6630,20582,"MD",""
6631,20583,"RO","Read Only"
6632,20584,"RO","Read Only"
6633,20585,"Res","Resident/Fellow/PA/NP"
6636,20588,"Res","Resident/Fellow/PA/NP"
6637,20589,"PCT","PCT/NA"
6638,20590,"Res","Resident/Fellow/PA/NP"
6639,20591,"RN","RN"
6641,20593,"Res","Resident/Fellow/PA/NP"
6642,20594,"RO","Read Only"
6644,20596,"PCT","PCT/NA"
6646,20598,"Res","Resident/Fellow/PA/NP"
6647,20599,"RT","Respiratory"
6649,20601,"Res","Resident/Fellow/PA/NP"
6650,20602,"PC","Pastoral Care"
6651,20603,"RO","Read Only"
6652,20604,"MD",""
6653,20605,"RO","Read Only"
6656,20608,"RRT",""
6657,20609,"PCT","PCT/NA"
6658,20610,"Res","Resident/Fellow/PA/NP"
6659,20611,"SW","Social Worker"
6660,20612,"IMD","IMD"
6661,20613,"MD",""
6662,20614,"RO","Read Only"
6664,20616,"Res","Resident/Fellow/PA/NP"
6665,20617,"Res","Resident/Fellow/PA/NP"
6666,20618,"PCT","PCT/NA"
6667,20619,"Res","Resident/Fellow/PA/NP"
6668,20620,"Res","Resident/Fellow/PA/NP"
6669,20621,"Rehab","Rehabilitation"
6671,20623,"MD","Resident/Fellow/PA/NP"
6672,20624,"RN","RN"
6673,20625,"Ph.Stu",""
6676,20628,"MD",""
6677,20629,"RO","Read Only"
6678,20630,"Res","Resident/Fellow/PA/NP"
6679,20631,"Res","Resident/Fellow/PA/NP"
6682,20634,"RN",""
6683,20635,"RO","Read Only"
6684,20636,"Res","Resident/Fellow/PA/NP"
6685,20637,"RO","Read Only"
6686,20638,"RPH",""
6687,20639,"RO","Read Only"
6688,20640,"UA","UCO"
6689,20641,"RO","Read Only"
6690,20642,"RO","Read Only"
6692,20644,"MD",""
6693,20645,"Admin","Administrator"
6694,20646,"RO","Read Only"
6695,20647,"MD",""
6696,20648,"RN","RN"
6697,20649,"RO","Read Only"
6698,20650,"RO","Read Only"
6699,20651,"PCT","PCT/NA"
6700,20652,"RT","Respiratory"
6701,20653,"Rehab","Rehabilitation"
6704,20656,"Res","Resident/Fellow/PA/NP"
6705,20657,"UCO","UCO"
6706,20658,"RO","Read Only"
6707,20659,"Res","Resident/Fellow/PA/NP"
6708,20660,"Res","Resident/Fellow/PA/NP"
6709,20661,"RO","Read Only"
6710,20662,"Res","Resident/Fellow/PA/NP"
6711,20663,"MS",""
6712,20664,"MD",""
6713,20665,"Res","Resident/Fellow/PA/NP"
6714,20666,"RO","Read Only"
6715,20667,"PT","Rehabilitation"
6716,20668,"MD",""
6721,20673,"LDN","Read Only"
6722,20674,"RN",""
6723,20675,"RN","RN"
6724,20676,"MD",""
6725,20677,"RN",""
6726,20678,"Res","Resident/Fellow/PA/NP"
6729,20681,"DI","Dietitian"
6730,20682,"Res","Resident/Fellow/PA/NP"
6731,20683,"Res","Resident/Fellow/PA/NP"
6732,20684,"PCT","PCT/NA"
6733,20685,"RN","RN"
6736,20688,"PCA",""
6738,20690,"Co-Wkr","PCT/NA"
6739,20691,"MD",""
6740,20692,"MD",""
6742,20694,"Res","Resident/Fellow/PA/NP"
6745,20697,"RO","Read Only"
6746,20698,"Res","Resident/Fellow/PA/NP"
6747,20699,"Res","Resident/Fellow/PA/NP"
6748,20700,"MD",""
6749,20701,"RN","RN"
6752,20704,"RN","RN"
6753,20705,"RN","RN"
6754,20706,"RN","RN"
6755,20707,"StuNur",""
6756,20708,"MDs","Resident/Fellow/PA/NP"
6757,20709,"RO","Read Only"
6762,20714,"RN","RN"
6763,20715,"Res","Resident/Fellow/PA/NP"
6764,20716,"RO","Read Only"
6765,20717,"RA",""
6766,20718,"MD",""
6769,20721,"RN",""
6771,20723,"MDs",""
6774,20726,"MD",""
6775,20727,"Res","Resident/Fellow/PA/NP"
6776,20728,"RO","Read Only"
6777,20729,"RO","Read Only"
6778,20730,"RPh","Pharmacist"
6779,20731,"RRT","Read Only"
6780,20732,"MDs","Resident/Fellow/PA/NP"
6781,20733,"MD",""
6782,20734,"RO","Read Only"
6785,20737,"RO","Read Only"
6786,20738,"MD","Resident/Fellow/PA/NP"
6787,20739,"RO","Read Only"
6789,20741,"RO","Read Only"
6790,20742,"MS",""
6791,20743,"Rehab","Rehabilitation"
6792,20744,"MD","Attending"
6795,20747,"RN","Read Only"
6796,20748,"MedSt","Attending"
6800,20752,"RO","Read Only"
6801,20753,"RO","Read Only"
6802,20754,"MD",""
6803,20755,"MD","Read Only"
6804,20756,"RRT",""
6805,20757,"MDs","Read Only"
6806,20758,"CM","Case Manager"
6807,20759,"MD","Read Only"
6808,20760,"RO","Read Only"
6809,20761,"Res","Resident/Fellow/PA/NP"
6810,20762,"Res","Resident/Fellow/PA/NP"
6811,20763,"MD","Attending"
6812,20764,"RT","Respiratory"
6813,20765,"Res","Resident/Fellow/PA/NP"
6814,20766,"Res","Resident/Fellow/PA/NP"
6815,20767,"Res","Resident/Fellow/PA/NP"
6816,20768,"MD",""
6817,20769,"IS",""
6818,20770,"Res","Resident/Fellow/PA/NP"
6821,20773,"MD",""
