"row_id","icd9_code","short_title","long_title"
578,3194,"Tracheal injection","Injection of locally-acting therapeutic substance into trachea"
579,3195,"Tracheoesoph fistulizat","Tracheoesophageal fistulization"
580,3198,"Oth laryngeal operation","Other operations on larynx"
581,3199,"Other tracheal operation","Other operations on trachea"
583,3209,"Other destruc bronc les","Other local excision or destruction of lesion or tissue of bronchus"
584,321,"Other bronchial excision","Other excision of bronchus"
585,3220,"Thorac exc lung lesion","Thoracoscopic excision of lesion or tissue of lung"
586,3221,"Emphysema bleb plication","Plication of emphysematous bleb"
589,3224,"Perc abltn lung les/tiss","Percutaneous ablation of lung lesion or tissue"
591,3226,"Abltn lung tiss NEC/NOS","Other and unspecified ablation of lung lesion or tissue"
593,3228,"Endosc destruc lung les","Endoscopic excision or destruction of lesion or tissue of lung"
596,3239,"Oth seg lung resect NOS","Other and unspecified segmental resection of lung"
597,3241,"Thorac lobectomy lung","Thoracoscopic lobectomy of lung"
598,3249,"Lobectomy of lung NEC","Other lobectomy of lung"
599,3250,"Thoracospc pneumonectomy","Thoracoscopic pneumonectomy"
600,3259,"Other pneumonectomy NOS","Other and unspecified pneumonectomy"
601,326,"Rad dissec thorac struct","Radical dissection of thoracic structures"
602,329,"Other excision of lung","Other excision of lung"
604,331,"Incision of lung","Incision of lung"
605,3320,"Thoracoscopc lung biopsy","Thoracoscopic lung biopsy"
606,3321,"Bronchoscopy thru stoma","Bronchoscopy through artificial stoma"
608,3699,"Heart vessel op NEC","Other operations on vessels of heart"
609,370,"Pericardiocentesis","Pericardiocentesis"
610,3710,"Incision of heart NOS","Incision of heart, not otherwise specified"
611,3711,"Cardiotomy","Cardiotomy"
612,3712,"Pericardiotomy","Pericardiotomy"
613,3720,"Noninvas elect stimulatn","Noninvasive programmed electrical stimulation [NIPS]"
614,3721,"Rt heart cardiac cath","Right heart cardiac catheterization"
617,3526,"Opn/oth repl pul valve","Open and other replacement of pulmonary valve"
618,3527,"Opn/oth rep tcspd vlv-ts","Open and other replacement of tricuspid valve with tissue graft"
619,3528,"Opn/oth repl tcspd valve","Open and other replacement of tricuspid valve"
620,3531,"Papillary muscle ops","Operations on papillary muscle"
621,3532,"Chordae tendineae ops","Operations on chordae tendineae"
622,3533,"Annuloplasty","Annuloplasty"
623,3534,"Infundibulectomy","Infundibulectomy"
625,3539,"Tiss adj to valv ops NEC","Operations on other structures adjacent to valves of heart"
626,3541,"Enlarge existing sep def","Enlargement of existing atrial septal defect"
627,3542,"Create septal defect","Creation of septal defect in heart"
628,3550,"Prosth rep hrt septa NOS","Repair of unspecified septal defect of heart with prosthesis"
630,3552,"Pros repair atria def-cl","Repair of atrial septal defect with prosthesis, closed technique"
631,3553,"Pros rep ventric def-opn","Repair of ventricular septal defect with prosthesis, open technique"
632,3554,"Pros rep endocar cushion","Repair of endocardial cushion defect with prosthesis"
633,3555,"Pros rep ventrc def-clos","Repair of ventricular septal defect with prosthesis, closed technique"
634,3560,"Grft repair hrt sept NOS","Repair of unspecified septal defect of heart with tissue graft"
635,3561,"Graft repair atrial def","Repair of atrial septal defect with tissue graft"
637,3563,"Grft rep endocar cushion","Repair of endocardial cushion defect with tissue graft"
638,3570,"Heart septa repair NOS","Other and unspecified repair of unspecified septal defect of heart"
641,3573,"Endocar cushion rep NEC","Other and unspecified repair of endocardial cushion defect"
642,3581,"Tot repair tetral fallot","Total repair of tetralogy of fallot"
643,3582,"Total repair of tapvc","Total repair of total anomalous pulmonary venous connection"
645,3584,"Tot cor transpos grt ves","Total correction of transposition of great vessels, not elsewhere classified"
646,3591,"Interat ven retrn transp","Interatrial transposition of venous return"
647,3592,"Conduit rt vent-pul art","Creation of conduit between right ventricle and pulmonary artery"
648,3593,"Conduit left ventr-aorta","Creation of conduit between left ventricle and aorta"
651,3596,"Perc balloon valvuplasty","Percutaneous balloon valvuloplasty"
654,3599,"Other heart valve ops","Other operations on valves of heart"
655,3603,"Open coronry angioplasty","Open chest coronary artery angioplasty"
656,3604,"Intrcoronry thromb infus","Intracoronary artery thrombolytic infusion"
657,3606,"Ins nondrug elut cor st","Insertion of non-drug-eluting coronary artery stent(s)"
658,3607,"Ins drug-elut coronry st","Insertion of drug-eluting coronary artery stent(s)"
659,3609,"Rem of cor art obstr NEC","Other removal of coronary artery obstruction"
660,3610,"Aortocoronary bypass NOS","Aortocoronary bypass for heart revascularization, not otherwise specified"
663,3613,"Aortocor bypas-3 cor art","(Aorto)coronary bypass of three coronary arteries"
665,3615,"1 int mam-cor art bypass","Single internal mammary-coronary artery bypass"
667,3617,"Abd-coron artery bypass","Abdominal-coronary artery bypass"
668,3619,"Hrt revas byps anas NEC","Other bypass anastomosis for heart revascularization"
670,3631,"Open chest trans revasc","Open chest transmyocardial revascularization"
671,3632,"Oth transmyo revascular","Other transmyocardial revascularization"
673,3634,"Perc transmyo revascular","Percutaneous transmyocardial revascularization"
674,3639,"Oth heart revascular","Other heart revascularization"
675,3802,"Head/neck ves incis NEC","Incision of vessel, other vessels of head and neck"
676,3803,"Upper limb vessel incis","Incision of vessel, upper limb vessels"
677,3804,"Incision of aorta","Incision of vessel, aorta"
678,3805,"Thoracic vessel inc NEC","Incision of vessel, other thoracic vessels"
679,3806,"Abdomen artery incision","Incision of vessel, abdominal arteries"
680,3807,"Abdominal vein incision","Incision of vessel, abdominal veins"
681,3808,"Lower limb artery incis","Incision of vessel, lower limb arteries"
685,3812,"Head & neck endarter NEC","Endarterectomy, other vessels of head and neck"
687,3814,"Endarterectomy of aorta","Endarterectomy, aorta"
688,3815,"Thoracic endarterectomy","Endarterectomy, other thoracic vessels"
690,3818,"Lower limb endarterect","Endarterectomy, lower limb arteries"
691,3821,"Blood vessel biopsy","Biopsy of blood vessel"
692,3822,"Percutaneous angioscopy","Percutaneous angioscopy"
695,3825,"Intravas img non-cor OCT","Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]"
697,3829,"Blood vessel dx proc NEC","Other diagnostic procedures on blood vessels"
700,3832,"Head/neck ves resec-anas","Resection of vessel with anastomosis, other vessels of head and neck"
702,3834,"Aorta resection & anast","Resection of vessel with anastomosis, aorta"
703,3835,"Thor vessel resect/anast","Resection of vessel with anastomosis, other thoracic vessels"
707,3839,"Leg vein resect/anastom","Resection of vessel with anastomosis, lower limb veins"
708,3840,"Vessel resect/replac NOS","Resection of vessel with replacement, unspecified site"
709,3841,"Intracran ves resec-repl","Resection of vessel with replacement, intracranial vessels"
710,3842,"Head/neck ves resec-repl","Resection of vessel with replacement, other vessels of head and neck"
713,3845,"Resect thorac ves w repl","Resection of vessel with replacement, thoracic vessels"
717,3849,"Leg vein resect w replac","Resection of vessel with replacement, lower limb veins"
718,3850,"Varicose v lig-strip NOS","Ligation and stripping of varicose veins, unspecified site"
719,3851,"Intcran var v lig-strip","Ligation and stripping of varicose veins, intracranial vessels"
720,3852,"Head/neck var v lig-str","Ligation and stripping of varicose veins, other vessels of head and neck"
721,3853,"Arm varicose v lig-strip","Ligation and stripping of varicose veins, upper limb vessels"
722,3855,"Thorac var v lig-strip","Ligation and stripping of varicose veins, other thoracic vessels"
723,3857,"Abd varicos v liga-strip","Ligation and stripping of varicose veins, abdominal veins"
724,3859,"Leg varicos v liga-strip","Ligation and stripping of varicose veins, lower limb veins"
725,3860,"Excision of vessel NOS","Other excision of vessels, unspecified site"
727,3862,"Head/neck vessel excis","Other excision of vessels, other vessels of head and neck"
728,3863,"Arm vessel excision","Other excision of vessels, upper limb vessels"
729,3898,"Arterial puncture NEC","Other puncture of artery"
730,3899,"Venous puncture NEC","Other puncture of vein"
731,390,"Systemic-pulm art shunt","Systemic to pulmonary artery shunt"
735,3923,"Intrathoracic shunt NEC","Other intrathoracic vascular shunt or bypass"
736,3924,"Aorta-renal bypass","Aorta-renal bypass"
737,3925,"Aorta-iliac-femor bypass","Aorta-iliac-femoral bypass"
738,3926,"Intra-abdomin shunt NEC","Other intra-abdominal vascular shunt or bypass"
739,3927,"Dialysis arteriovenostom","Arteriovenostomy for renal dialysis"
742,3930,"Suture of vessel NOS","Suture of unspecified blood vessel"
743,3931,"Suture of artery","Suture of artery"
746,3942,"Revis ren dialysis shunt","Revision of arteriovenous shunt for renal dialysis"
747,3943,"Remov ren dialysis shunt","Removal of arteriovenous shunt for renal dialysis"
750,3951,"Clipping of aneurysm","Clipping of aneurysm"
751,3952,"Aneurysm repair NEC","Other repair of aneurysm"
752,3953,"Arterioven fistula rep","Repair of arteriovenous fistula"
753,3954,"Re-entry operation","Re-entry operation (aorta)"
754,3955,"Reimplan aberr renal ves","Reimplantation of aberrant renal vessel"
755,3956,"Repair vess w tis patch","Repair of blood vessel with tissue patch graft"
756,3957,"Rep vess w synth patch","Repair of blood vessel with synthetic patch graft"
757,3958,"Repair vess w patch NOS","Repair of blood vessel with unspecified type of patch graft"
758,3959,"Repair of vessel NEC","Other repair of vessel"
763,3965,"Extracorporeal memb oxy","Extracorporeal membrane oxygenation [ECMO]"
764,3966,"Per cardiopulmon bypass","Percutaneous cardiopulmonary bypass"
765,3971,"Endo imp oth grf abd aor","Endovascular implantation of other graft in abdominal aorta"
766,3972,"Endovasc embol hd/nk ves","Endovascular (total) embolization or occlusion of head and neck vessels"
768,3974,"Endo rem obs hd/neck ves","Endovascular removal of obstruction from head and neck vessel(s)"
769,3975,"Endo emb hd/nk,bare coil","Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils"
770,3976,"Endo em hd/nk,bioac coil","Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils"
771,3977,"Temp endovsc occls vessl","Temporary (partial) therapeutic endovascular occlusion of vessel"
772,3978,"Endovas impln grft aorta","Endovascular implantation of branching or fenestrated graft(s) in aorta"
773,3979,"Oth endo proc oth vessel","Other endovascular procedures on other vessels"
774,3981,"Imp crtd sinus stm,totl","Implantation or replacement of carotid sinus stimulation device, total system"
776,3983,"Imp/rep crtd sinus gnrtr","Implantation or replacement of carotid sinus stimulation pulse generator only"
781,3988,"Rem crtd sinus pulse gen","Removal of carotid sinus stimulation pulse generator only"
782,3864,"Excision of aorta","Other excision of vessels, aorta, abdominal"
783,3865,"Thoracic vessel excision","Other excision of vessels, thoracic vessels"
784,3866,"Abdominal artery excis","Other excision of vessels, abdominal arteries"
785,3867,"Abdominal vein excision","Other excision of vessels, abdominal veins"
786,3868,"Leg artery excision","Other excision of vessels, lower limb arteries"
787,3869,"Leg vein excision","Other excision of vessels, lower limb veins"
788,387,"Interruption vena cava","Interruption of the vena cava"
789,3880,"Surg vessel occlus NEC","Other surgical occlusion of vessels, unspecified site"
790,3881,"Occlus intracran ves NEC","Other surgical occlusion of vessels, intracranial vessels"
792,3883,"Occlude arm vessel NEC","Other surgical occlusion of vessels, upper limb vessels"
793,3884,"Occlude aorta NEC","Other surgical occlusion of vessels, aorta, abdominal"
794,3885,"Occlude thoracic ves NEC","Other surgical occlusion of vessels, thoracic vessels"
795,3886,"Occlude abd artery NEC","Other surgical occlusion of vessels, abdominal arteries"
796,3887,"Occlude abd vein NEC","Other surgical occlusion of vessels, abdominal veins"
797,3888,"Occlude leg artery NEC","Other surgical occlusion of vessels, lower limb arteries"
798,3889,"Occlude leg vein NEC","Other surgical occlusion of vessels, lower limb veins"
800,3892,"Umbilical vein cath","Umbilical vein catheterization"
803,3895,"Ven cath renal dialysis","Venous catheterization for renal dialysis"
804,3897,"CV cath plcmt w guidance","Central venous catheter placement with guidance"
805,3722,"Left heart cardiac cath","Left heart cardiac catheterization"
806,3723,"Rt/left heart card cath","Combined right and left heart cardiac catheterization"
807,3724,"Pericardial biopsy","Biopsy of pericardium"
808,3725,"Cardiac biopsy","Biopsy of heart"
809,3726,"Cath base invasv ep test","Catheter based invasive electrophysiologic testing"
810,3727,"Cardiac mapping","Cardiac mapping"
811,3728,"Intracardiac echocardio","Intracardiac echocardiography"
813,1689,"Eye/orbit inj repair NEC","Other repair of injury of eyeball or orbit"
814,1691,"Retrobulbar injection","Retrobulbar injection of therapeutic agent"
816,1693,"Excision eye lesion NOS","Excision of lesion of eye, unspecified structure"
818,1699,"Operation on eyeball NEC","Other operations on eyeball"
819,1711,"Lap dir ing hern-graft","Laparoscopic repair of direct inguinal hernia with graft or prosthesis"
820,1712,"Lap indir ing hern-graft","Laparoscopic repair of indirect inguinal hernia with graft or prosthesis"
821,991,"Lac punctum obliteration","Obliteration of lacrimal punctum"
822,999,"Lacrimal system op NEC","Other operations on lacrimal system"
