"row_id","icd9_code","short_title","long_title"
396,"0910","Primary genital syphilis","Genital syphilis (primary)"
399,"0913","Secondary syph skin","Secondary syphilis of skin or mucous membranes"
400,"0914","Syphilitic adenopathy","Adenopathy due to secondary syphilis"
401,"09150","Syphilitic uveitis NOS","Syphilitic uveitis, unspecified"
402,"09151","Syphilit chorioretinitis","Syphilitic chorioretinitis (secondary)"
403,"09152","Syphilitic iridocyclitis","Syphilitic iridocyclitis (secondary)"
404,"09161","Syphilitic periostitis","Secondary syphilitic periostitis"
406,"09169","Second syph viscera NEC","Secondary syphilis of other viscera"
408,"09181","Acute syphil meningitis","Acute syphilitic meningitis (secondary)"
409,"09182","Syphilitic alopecia","Syphilitic alopecia"
410,"09189","Secondary syphilis NEC","Other forms of secondary syphilis"
411,"0919","Secondary syphilis NOS","Unspecified secondary syphilis"
412,"0920","Early syph latent relaps","Early syphilis, latent, serological relapse after treatment"
413,"0929","Early syphil latent NOS","Early syphilis, latent, unspecified"
415,"0931","Syphilitic aortitis","Syphilitic aortitis"
416,"09320","Syphil endocarditis NOS","Syphilitic endocarditis of valve, unspecified"
417,"09321","Syphilitic mitral valve","Syphilitic endocarditis of mitral valve"
419,"09323","Syphil tricuspid valve","Syphilitic endocarditis of tricuspid valve"
420,"09324","Syphil pulmonary valve","Syphilitic endocarditis of pulmonary valve"
421,"09381","Syphilitic pericarditis","Syphilitic pericarditis"
422,"09382","Syphilitic myocarditis","Syphilitic myocarditis"
425,"0940","Tabes dorsalis","Tabes dorsalis"
426,"0941","General paresis","General paresis"
427,"0942","Syphilitic meningitis","Syphilitic meningitis"
428,"0943","Asymptomat neurosyphilis","Asymptomatic neurosyphilis"
429,"09481","Syphilitic encephalitis","Syphilitic encephalitis"
430,"09482","Syphilitic parkinsonism","Syphilitic parkinsonism"
431,"09483","Syph dissem retinitis","Syphilitic disseminated retinochoroiditis"
432,"09484","Syphilitic optic atrophy","Syphilitic optic atrophy"
433,"09485","Syph retrobulb neuritis","Syphilitic retrobulbar neuritis"
434,"09486","Syphil acoustic neuritis","Syphilitic acoustic neuritis"
436,"09489","Neurosyphilis NEC","Other specified neurosyphilis"
437,"0949","Neurosyphilis NOS","Neurosyphilis, unspecified"
438,"0950","Syphilitic episcleritis","Syphilitic episcleritis"
439,"0951","Syphilis of lung","Syphilis of lung"
440,"0952","Syphilitic peritonitis","Syphilitic peritonitis"
441,"0953","Syphilis of liver","Syphilis of liver"
443,"0955","Syphilis of bone","Syphilis of bone"
445,"0957","Syphilis of tendon/bursa","Syphilis of synovium, tendon, and bursa"
446,"0958","Late sympt syphilis NEC","Other specified forms of late symptomatic syphilis"
447,"0959","Late sympt syphilis NOS","Late symptomatic syphilis, unspecified"
449,"0970","Late syphilis NOS","Late syphilis, unspecified"
450,"0971","Latent syphilis NOS","Latent syphilis, unspecified"
451,"0979","Syphilis NOS","Syphilis, unspecified"
452,"0980","Acute gc infect lower gu","Gonococcal infection (acute) of lower genitourinary tract"
453,"09810","Gc (acute) upper gu NOS","Gonococcal infection (acute) of upper genitourinary tract, site unspecified"
454,"09811","Gc cystitis (acute)","Gonococcal cystitis (acute)"
455,"09812","Gc prostatitis (acute)","Gonococcal prostatitis (acute)"
456,"09813","Gc orchitis (acute)","Gonococcal epididymo-orchitis (acute)"
457,"09814","Gc sem vesiculit (acute)","Gonococcal seminal vesiculitis (acute)"
458,"09815","Gc cervicitis (acute)","Gonococcal cervicitis (acute)"
461,"09819","Gc (acute) upper gu NEC","Other gonococcal infection (acute) of upper genitourinary tract"
462,"0982","Chr gc infect lower gu","Gonococcal infection, chronic, of lower genitourinary tract"
464,"09831","Gc cystitis, chronic","Gonococcal cystitis, chronic"
465,"09832","Gc prostatitis, chronic","Gonococcal prostatitis, chronic"
466,"09833","Gc orchitis, chronic","Gonococcal epididymo-orchitis, chronic"
467,"09834","Gc sem vesiculitis, chr","Gonococcal seminal vesiculitis, chronic"
468,"09835","Gc cervicitis, chronic","Gonococcal cervicitis, chronic"
469,"09836","Gc endometritis, chronic","Gonococcal endometritis, chronic"
471,"09839","Chr gc upper gu NEC","Other chronic gonococcal infection of upper genitourinary tract"
472,"09840","Gonococcal conjunctivit","Gonococcal conjunctivitis (neonatorum)"
475,"09843","Gonococcal keratitis","Gonococcal keratitis"
476,"09849","Gonococcal eye NEC","Other gonococcal infection of eye"
477,"09850","Gonococcal arthritis","Gonococcal arthritis"
479,"09852","Gonococcal bursitis","Gonococcal bursitis"
481,"09859","Gc infect joint NEC","Other gonococcal infection of joint"
482,"0986","Gonococcal infec pharynx","Gonococcal infection of pharynx"
484,"09881","Gonococcal keratosis","Gonococcal keratosis (blennorrhagica)"
486,"09883","Gonococcal pericarditis","Gonococcal pericarditis"
488,"09885","Gonococcal heart dis NEC","Other gonococcal heart disease"
489,"09886","Gonococcal peritonitis","Gonococcal peritonitis"
490,"09889","Gonococcal inf site NEC","Gonococcal infection of other specified sites"
492,"04110","Staphylococcus unspcfied","Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified"
494,"04112","MRSA elsewhere/NOS","Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site"
495,"04119","Other staphylococcus","Staphylococcus infection in conditions classified elsewhere and of unspecified site, other staphylococcus"
496,"0412","Pneumococcus infect NOS","Pneumococcus infection in conditions classified elsewhere and of unspecified site"
498,"04141","Shiga txn-produce E.coli","Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157"
499,"04142","Shga txn prod E.coli NEC","Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC)"
500,"04143","Shga txn prod E.coli NOS","Shiga toxin-producing Escherichia coli [E. coli] (STEC), unspecified"
501,"04149","E.coli infection NEC/NOS","Other and unspecified Escherichia coli [E. coli]"
502,"0415","H. influenzae infect NOS","Hemophilus influenzae [H. influenzae] infection in conditions classified elsewhere and of unspecified site"
503,"0416","Proteus infection NOS","Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site"
505,"04181","Mycoplasma","Other specified bacterial infections in conditions classified elsewhere and of unspecified site, mycoplasma"
507,"04183","Clostridium perfringens","Other specified bacterial infections in conditions classified elsewhere and of unspecified site, Clostridium perfringens"
508,"04184","Other anaerobes","Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes"
510,"04186","Helicobacter pylori","Helicobacter pylori [H. pylori]"
511,"04189","Oth specf bacteria","Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other specified bacteria"
513,"042","Human immuno virus dis","Human immunodeficiency virus [HIV] disease"
514,"04500","Ac bulbar polio-type NOS","Acute paralytic poliomyelitis specified as bulbar, poliovirus, unspecified type"
515,"04501","Ac bulbar polio-type 1","Acute paralytic poliomyelitis specified as bulbar, poliovirus type I"
516,"04502","Ac bulbar polio-type 2","Acute paralytic poliomyelitis specified as bulbar, poliovirus type II"
517,"04503","Ac bulbar polio-type 3","Acute paralytic poliomyelitis specified as bulbar, poliovirus type III"
518,"04510","Paral polio NEC-type NOS","Acute poliomyelitis with other paralysis, poliovirus, unspecified type"
519,"04511","Paral polio NEC-type 1","Acute poliomyelitis with other paralysis, poliovirus type I"
520,"04512","Paral polio NEC-type 2","Acute poliomyelitis with other paralysis, poliovirus type II"
524,"04522","Nonparalyt polio-type 2","Acute nonparalytic poliomyelitis, poliovirus type II"
525,"04523","Nonparalyt polio-type 3","Acute nonparalytic poliomyelitis, poliovirus type III"
526,"04590","Ac polio NOS-type NOS","Acute poliomyelitis, unspecified, poliovirus, unspecified type"
527,"04591","Ac polio NOS-type 1","Acute poliomyelitis, unspecified, poliovirus type I"
529,"04593","Ac polio NOS-type 3","Acute poliomyelitis, unspecified, poliovirus type III"
530,"0460","Kuru","Kuru"
532,"04619","Creutzfldt-Jakob NEC/NOS","Other and unspecified Creutzfeldt-Jakob disease"
534,"0463","Prog multifoc leukoencep","Progressive multifocal leukoencephalopathy"
535,"04671","Gerstmn-Straus-Schnk syn","Gerstmann-Str?ussler-Scheinker syndrome"
536,"04672","Fatal familial insomnia","Fatal familial insomnia"
537,"04679","Prion dis of CNS NEC/NOS","Other and unspecified prion disease of central nervous system"
538,"0468","Cns slow virus infec NEC","Other specified slow virus infection of central nervous system"
539,"0469","Cns slow virus infec NOS","Unspecified slow virus infection of central nervous system"
540,"0470","Coxsackie virus mening","Meningitis due to coxsackie virus"
543,"0479","Viral meningitis NOS","Unspecified viral meningitis"
544,"048","Oth enteroviral cns dis","Other enterovirus diseases of central nervous system"
545,"0490","Lymphocytic choriomening","Lymphocytic choriomeningitis"
547,"0498","Viral encephalitis NEC","Other specified non-arthropod-borne viral diseases of central nervous system"
548,"0499","Viral encephalitis NOS","Unspecified non-arthropod-borne viral diseases of central nervous system"
549,"0500","Variola major","Variola major"
550,"0501","Alastrim","Alastrim"
552,"0509","Smallpox NOS","Smallpox, unspecified"
553,"05101","Cowpox","Cowpox"
554,"05102","Vaccinia n/f vaccination","Vaccinia not from vaccination"
555,"0511","Pseudocowpox","Pseudocowpox"
556,"0512","Contagious pustular derm","Contagious pustular dermatitis"
558,"0520","Postvaricella encephalit","Postvaricella encephalitis"
562,"0528","Varicella complicat NOS","Chickenpox with unspecified complication"
563,"0529","Varicella uncomplicated","Varicella without mention of complication"
564,"0530","Herpes zoster meningitis","Herpes zoster with meningitis"
565,"05310","H zoster nerv syst NOS","Herpes zoster with unspecified nervous system complication"
566,"05311","Geniculate herpes zoster","Geniculate herpes zoster"
568,"05313","Postherpes polyneuropath","Postherpetic polyneuropathy"
569,"05314","Herpes zoster myelitis","Herpes zoster myelitis"
571,"05320","Herpes zoster of eyelid","Herpes zoster dermatitis of eyelid"
572,"05321","H zoster keratoconjunct","Herpes zoster keratoconjunctivitis"
574,"05329","Herpes zoster of eye NEC","Herpes zoster with other ophthalmic complications"
575,"05371","H zoster otitis externa","Otitis externa due to herpes zoster"
576,"05379","H zoster complicated NEC","Herpes zoster with other specified complications"
577,"0538","H zoster complicated NOS","Herpes zoster with unspecified complication"
578,"0539","Herpes zoster NOS","Herpes zoster without mention of complication"
579,"0540","Eczema herpeticum","Eczema herpeticum"
580,"05410","Genital herpes NOS","Genital herpes, unspecified"
581,"05411","Herpetic vulvovaginitis","Herpetic vulvovaginitis"
583,"05413","Herpetic infect of penis","Herpetic infection of penis"
584,"05419","Genital herpes NEC","Other genital herpes"
585,"0542","Herpetic gingivostomat","Herpetic gingivostomatitis"
586,"0543","Herpetic encephalitis","Herpetic meningoencephalitis"
589,"05442","Dendritic keratitis","Dendritic keratitis"
